Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-09-09,20.467579035797826,20.483071687967247,20.443115234375,20.443115234375,17300,0.0,0.0,0.0
2020-09-10,20.434957931230215,20.443112530625985,20.423541803142296,20.441482543945312,23500,0.0,0.0,0.0
2020-09-11,20.418644116169737,20.426797157770423,20.402334922307702,20.414566040039062,33400,0.0,0.0,0.0
2020-09-14,20.394185336368075,20.434956775710656,20.394185336368075,20.402339935302734,13100,0.0,0.0,0.0
2020-09-15,20.402346343439284,20.410500944935205,20.39419174194336,20.39419174194336,12100,0.0,0.0,0.0
2020-09-16,20.361568450927734,20.372984579216894,20.361568450927734,20.361568450927734,14100,0.0,0.0,0.0
2020-09-17,20.377876965598645,20.386031564864286,20.369722366333008,20.369722366333008,15200,0.0,0.0,0.0
2020-09-18,20.36402435625691,20.369732423027894,20.361577819736265,20.36565589904785,5300,0.0,0.0,0.0
2020-09-21,20.377876965598645,20.377876965598645,20.369722366333008,20.369722366333008,8600,0.0,0.0,0.0
2020-09-22,20.369732423027894,20.377887026319524,20.36565589904785,20.36565589904785,8100,0.0,0.0,0.0
2020-09-23,20.37380548080888,20.3835900691483,20.37380548080888,20.37788200378418,4400,0.0,0.0,0.0
2020-09-24,20.377876965598645,20.378691958925977,20.369722366333008,20.369722366333008,7000,0.0,0.0,0.0
2020-09-25,20.373800443631215,20.386031564864286,20.361567767067367,20.369722366333008,115400,0.0,0.0,0.0
2020-09-28,20.35342459249295,20.361579196335896,20.349348068237305,20.349348068237305,6200,0.0,0.0,0.0
2020-09-29,20.337110000572874,20.34526460163325,20.3289553995125,20.3411865234375,8000,0.0,0.0,0.0
2020-09-30,20.353418350219727,20.3615729515617,20.353418350219727,20.353418350219727,5400,0.0,0.0,0.0
2020-10-01,20.339543507106026,20.339543507106026,20.32975226669849,20.331384658813477,24900,0.013,0.0,0.0
2020-10-02,20.325676262457996,20.335465947996756,20.325676262457996,20.327308654785156,3000,0.0,0.0,0.0
2020-10-05,20.32322845203796,20.34770500009695,20.32322845203796,20.327308654785156,28900,0.0,0.0,0.0
2020-10-06,20.306913042862448,20.323230743408203,20.306913042862448,20.323230743408203,3900,0.0,0.0,0.0
2020-10-07,20.31670159090309,20.323228047799113,20.3150691986084,20.3150691986084,3800,0.0,0.0,0.0
2020-10-08,20.3150691986084,20.31914940127444,20.3150691986084,20.3150691986084,1700,0.0,0.0,0.0
2020-10-09,20.298752234931705,20.323228783389762,20.298752234931705,20.310991287231445,16000,0.0,0.0,0.0
2020-10-12,20.310991287231445,20.310991287231445,20.310991287231445,20.310991287231445,600,0.0,0.0,0.0
2020-10-13,20.33138959368108,20.33138959368108,20.323230743408203,20.323230743408203,400,0.0,0.0,0.0
2020-10-14,20.33138959368108,20.33138959368108,20.323230743408203,20.323230743408203,300,0.0,0.0,0.0
2020-10-15,20.323230743408203,20.33138959368108,20.315071893135325,20.323230743408203,2200,0.0,0.0,0.0
2020-10-16,20.319967514527367,20.323230743408203,20.315071893135325,20.323230743408203,600,0.0,0.0,0.0
2020-10-19,20.31507072171067,20.32322957151308,20.31507072171067,20.319150924682617,6300,0.0,0.0,0.0
2020-10-20,20.323230743408203,20.33138959368108,20.315071893135325,20.323230743408203,16800,0.0,0.0,0.0
2020-10-21,20.35586166381836,20.35994030998623,20.35586166381836,20.35586166381836,2700,0.0,0.0,0.0
2020-10-22,20.347702409869395,20.347702409869395,20.3436222076416,20.3436222076416,1900,0.0,0.0,0.0
2020-10-23,20.359947204589844,20.359947204589844,20.359947204589844,20.359947204589844,500,0.0,0.0,0.0
2020-10-26,20.3640189561541,20.3640189561541,20.347702815341385,20.35586166381836,700,0.0,0.0,0.0
2020-10-27,20.36402585213889,20.36402585213889,20.359947204589844,20.359947204589844,100,0.0,0.0,0.0
2020-10-28,20.3558685570408,20.365658244843566,20.3558685570408,20.359947204589844,1300,0.0,0.0,0.0
2020-10-29,20.347707012780802,20.364023156959302,20.347707012780802,20.35178565979004,1800,0.0,0.0,0.0
2020-10-30,20.357492499829014,20.357492499829014,20.347702815341385,20.35586166381836,1600,0.0,0.0,0.0
2020-11-02,20.333813731413926,20.333813731413926,20.325647354125977,20.325647354125977,9200,0.023,0.0,0.0
2020-11-03,20.325647354125977,20.325647354125977,20.325647354125977,20.325647354125977,100,0.0,0.0,0.0
2020-11-04,20.317480976838024,20.333813731413926,20.317480976838024,20.325647354125977,200,0.0,0.0,0.0
2020-11-05,20.309324264526367,20.309324264526367,20.309324264526367,20.309324264526367,1100,0.0,0.0,0.0
2020-11-06,20.321565628051758,20.321565628051758,20.321565628051758,20.321565628051758,100,0.0,0.0,0.0
2020-11-09,20.358308792114258,20.366475167769135,20.358308792114258,20.358308792114258,3900,0.0,0.0,0.0
2020-11-10,20.366480002501383,20.366480002501383,20.350147247314453,20.350147247314453,1800,0.0,0.0,0.0
2020-11-11,20.358308792114258,20.358308792114258,20.358308792114258,20.358308792114258,100,0.0,0.0,0.0
2020-11-12,20.370569229125977,20.370569229125977,20.370569229125977,20.370569229125977,300,0.0,0.0,0.0
2020-11-13,20.415476734579514,20.423643112182617,20.415476734579514,20.423643112182617,1500,0.0,0.0,0.0
2020-11-16,20.423643112182617,20.43180948978572,20.423643112182617,20.423643112182617,5200,0.0,0.0,0.0
2020-11-17,20.42363963095657,20.42363963095657,20.415473254745432,20.4195556640625,2600,0.0,0.0,0.0
2020-11-18,20.439158010466148,20.456306936051373,20.424459153904138,20.43997573852539,27900,0.0,0.0,0.0
2020-11-19,20.43997573852539,20.43997573852539,20.43997573852539,20.43997573852539,1500,0.0,0.0,0.0
2020-11-20,20.439974720877423,20.44814109802246,20.439974720877423,20.44814109802246,4800,0.0,0.0,0.0
2020-11-23,20.44814109802246,20.44814109802246,20.44814109802246,20.44814109802246,0,0.0,0.0,0.0
2020-11-24,20.45548974714897,20.45548974714897,20.44814109802246,20.44814109802246,800,0.0,0.0,0.0
2020-11-25,20.456308364868164,20.456308364868164,20.456308364868164,20.456308364868164,200,0.0,0.0,0.0
2020-11-27,20.456308364868164,20.456308364868164,20.456308364868164,20.456308364868164,300,0.0,0.0,0.0
2020-11-30,20.456308364868164,20.456308364868164,20.44814354432351,20.456308364868164,2700,0.0,0.0,0.0
2020-12-01,20.465291890992052,20.465291890992052,20.46202278137207,20.46202278137207,300,0.022,0.0,0.0
2020-12-02,20.449769406655047,20.45957673847693,20.449769406655047,20.457942962646484,2400,0.0,0.0,0.0
2020-12-03,20.46611785888672,20.46611785888672,20.46611785888672,20.46611785888672,500,0.0,0.0,0.0
2020-12-04,20.474288940429688,20.474288940429688,20.47347205249752,20.474288940429688,800,0.0,0.0,0.0
2020-12-07,20.480828611279644,20.482462387135254,20.478376388549805,20.478376388549805,600,0.0,0.0,0.0
2020-12-08,20.474288940429688,20.48082872072635,20.474288940429688,20.474288940429688,3000,0.0,0.0,0.0
2020-12-09,20.482463836669922,20.482463836669922,20.482463836669922,20.482463836669922,100,0.0,0.0,0.0
2020-12-10,20.482463836669922,20.482463836669922,20.482463836669922,20.482463836669922,200,0.0,0.0,0.0
2020-12-11,20.489003617394456,20.489003617394456,20.482463836669922,20.482463836669922,800,0.0,0.0,0.0
2020-12-14,20.482463836669922,20.482463836669922,20.482463836669922,20.482463836669922,1100,0.0,0.0,0.0
2020-12-15,20.482463836669922,20.482463836669922,20.482463836669922,20.482463836669922,1900,0.0,0.0,0.0
2020-12-16,20.490642547607422,20.490642547607422,20.490642547607422,20.490642547607422,100,0.0,0.0,0.0
2020-12-17,20.490642547607422,20.50698966511092,20.490642547607422,20.490642547607422,1500,0.0,0.0,0.0
2020-12-18,20.49063053844584,20.498804092407227,20.49063053844584,20.498804092407227,3000,0.0,0.0,0.0
2020-12-21,20.498816106359172,20.498816106359172,20.490642547607422,20.490642547607422,2700,0.0,0.0,0.0
2020-12-22,20.498804092407227,20.498804092407227,20.498804092407227,20.498804092407227,1300,0.0,0.0,0.0
2020-12-23,20.498813060504727,20.506986618041992,20.498813060504727,20.506986618041992,1800,0.0,0.0,0.0
2020-12-24,20.506986618041992,20.506986618041992,20.506986618041992,20.506986618041992,1200,0.0,0.0,0.0
2020-12-28,20.498813060504727,20.506986618041992,20.498813060504727,20.506986618041992,700,0.0,0.0,0.0
2020-12-29,20.50779504812444,20.50779504812444,20.505340576171875,20.505340576171875,900,0.023,0.0,0.0
2020-12-30,20.501264131449215,20.512717301946388,20.501264131449215,20.509445190429688,2400,0.0,0.0,0.0
2020-12-31,20.509445190429688,20.509445190429688,20.509445190429688,20.509445190429688,100,0.0,0.0,0.0
2021-01-04,20.505340576171875,20.509430322508603,20.505340576171875,20.505340576171875,3700,0.0,0.0,0.0
2021-01-05,20.51761245727539,20.51924929212217,20.5094314037943,20.51761245727539,2300,0.0,0.0,0.0
2021-01-06,20.517622387081442,20.525803444521877,20.513532638549805,20.513532638549805,600,0.0,0.0,0.0
2021-01-07,20.513532638549805,20.513532638549805,20.513532638549805,20.513532638549805,400,0.0,0.0,0.0
2021-01-08,20.51762624941016,20.51762624941016,20.509445190429688,20.509445190429688,5300,0.0,0.0,0.0
2021-01-11,20.509436731568996,20.53397989838789,20.509436731568996,20.52170753479004,2000,0.0,0.0,0.0
2021-01-12,20.542160471307618,20.542160471307618,20.533979415893555,20.533979415893555,800,0.0,0.0,0.0
2021-01-13,20.525800704956055,20.525800704956055,20.525800704956055,20.525800704956055,100,0.0,0.0,0.0
2021-01-14,20.53807258605957,20.53807258605957,20.53807258605957,20.53807258605957,200,0.0,0.0,0.0
2021-01-15,20.56670081011131,20.56670081011131,20.55443000793457,20.55443000793457,2400,0.0,0.0,0.0
2021-01-19,20.583065470596704,20.583065470596704,20.57406677719353,20.57488441467285,2800,0.0,0.0,0.0
2021-01-20,20.57488441467285,20.57488441467285,20.57488441467285,20.57488441467285,100,0.0,0.0,0.0
2021-01-21,20.57815652496702,20.57815652496702,20.566703358749,20.57488441467285,3600,0.0,0.0,0.0
2021-01-22,20.583065032958984,20.59124608870889,20.583065032958984,20.583065032958984,1600,0.0,0.0,0.0
2021-01-25,20.5789737701416,20.5789737701416,20.5789737701416,20.5789737701416,100,0.0,0.0,0.0
2021-01-26,20.581423992347464,20.58715057373047,20.581423992347464,20.58715057373047,500,0.0,0.0,0.0
2021-01-27,20.566703358749,20.57488441467285,20.566703358749,20.57488441467285,500,0.0,0.0,0.0
2021-01-28,20.57488441467285,20.57488441467285,20.57488441467285,20.57488441467285,200,0.0,0.0,0.0
2021-01-29,20.58306586313546,20.58306586313546,20.5707950592041,20.5707950592041,3100,0.0,0.0,0.0
2021-02-01,20.58471486241409,20.58471486241409,20.576526641845703,20.576526641845703,1300,0.022,0.0,0.0
2021-02-02,20.576526641845703,20.576526641845703,20.576526641845703,20.576526641845703,1700,0.0,0.0,0.0
2021-02-03,20.63385024560062,20.797610019831325,20.56834602355957,20.56834602355957,1200,0.0,0.0,0.0
2021-02-04,20.33907449233612,20.59290308298247,20.33907449233612,20.576526641845703,10200,0.0,0.0,0.0
2021-02-05,20.58389462871866,20.584712982177734,20.58389462871866,20.584712982177734,1800,0.0,0.0,0.0
2021-02-08,20.58962622641866,20.592901201998192,20.584712982177734,20.584712982177734,2600,0.0,0.0,0.0
2021-02-09,20.576526641845703,20.576526641845703,20.576526641845703,20.576526641845703,1000,0.0,0.0,0.0
2021-02-10,20.570793323454016,20.58061981201172,20.570793323454016,20.58061981201172,700,0.0,0.0,0.0
2021-02-11,20.58471486241409,20.58471486241409,20.576526641845703,20.576526641845703,1300,0.0,0.0,0.0
2021-02-12,20.576532684788837,20.576532684788837,20.56834602355957,20.56834602355957,500,0.0,0.0,0.0
2021-02-16,20.576532684788837,20.576532684788837,20.56834602355957,20.56834602355957,300,0.0,0.0,0.0
2021-02-17,20.58471486241409,20.58471486241409,20.576526641845703,20.576526641845703,400,0.0,0.0,0.0
2021-02-18,20.58471486241409,20.58471486241409,20.576526641845703,20.576526641845703,200,0.0,0.0,0.0
2021-02-19,20.576526641845703,20.576526641845703,20.576526641845703,20.576526641845703,100,0.0,0.0,0.0
2021-02-22,20.54377555847168,20.54377555847168,20.54377555847168,20.54377555847168,600,0.0,0.0,0.0
2021-02-23,20.51921846882022,20.53559491618954,20.51921846882022,20.527406692504883,500,0.0,0.0,0.0
2021-02-24,20.53559491618954,20.53559491618954,20.52658833865961,20.527406692504883,1600,0.0,0.0,0.0
2021-02-25,20.52739924939546,20.535587470111125,20.52739924939546,20.531494140625,400,0.0,0.0,0.0
2021-02-26,20.527406692504883,20.529863315784677,20.51921846882022,20.527406692504883,1000,0.0,0.0,0.0
2021-03-01,20.52739906311035,20.52985764689719,20.520024874740155,20.52739906311035,800,0.02,0.0,0.0
2021-03-02,20.531496047973633,20.531496047973633,20.531496047973633,20.531496047973633,200,0.0,0.0,0.0
2021-03-03,20.54706840833674,20.54706840833674,20.543790817260742,20.543790817260742,300,0.0,0.0,0.0
2021-03-04,20.560166578755936,20.560166578755936,20.55197182505383,20.556068420410156,600,0.0,0.0,0.0
2021-03-05,20.568367790943235,20.568367790943235,20.551978278392703,20.56017303466797,3700,0.0,0.0,0.0
2021-03-08,20.568365157450568,20.568365157450568,20.539684295654297,20.539684295654297,13000,0.0,0.0,0.0
2021-03-09,20.5355960580755,20.543790817260742,20.52740129889026,20.543790817260742,12500,0.0,0.0,0.0
2021-03-10,20.560181067192612,20.560181067192612,20.547889709472656,20.547889709472656,1900,0.0,0.0,0.0
2021-03-11,20.560173821530295,20.560173821530295,20.551979064941406,20.551979064941406,600,0.0,0.0,0.0
2021-03-12,20.54870147490385,20.551979064941406,20.54870147490385,20.551979064941406,700,0.0,0.0,0.0
2021-03-15,20.56017303466797,20.56017303466797,20.56017303466797,20.56017303466797,100,0.0,0.0,0.0
2021-03-16,20.551979064941406,20.551979064941406,20.551979064941406,20.551979064941406,0,0.0,0.0,0.0
2021-03-17,20.56017303466797,20.56017303466797,20.56017303466797,20.56017303466797,0,0.0,0.0,0.0
2021-03-18,20.551978278392703,20.56017303466797,20.551978278392703,20.56017303466797,200,0.0,0.0,0.0
2021-03-19,20.56017303466797,20.56017303466797,20.56017303466797,20.56017303466797,600,0.0,0.0,0.0
2021-03-22,20.551979064941406,20.551979064941406,20.551979064941406,20.551979064941406,200,0.0,0.0,0.0
2021-03-23,20.543780158375878,20.560169668242867,20.535585403442383,20.535585403442383,15000,0.0,0.0,0.0
2021-03-24,20.543780158375878,20.543780158375878,20.535585403442383,20.535585403442383,500,0.0,0.0,0.0
2021-03-25,20.535585403442383,20.535585403442383,20.535585403442383,20.535585403442383,100,0.0,0.0,0.0
2021-03-26,20.535585403442383,20.535585403442383,20.535585403442383,20.535585403442383,100,0.0,0.0,0.0
2021-03-29,20.52739906311035,20.52739906311035,20.52739906311035,20.52739906311035,500,0.0,0.0,0.0
2021-03-30,20.527390648508888,20.543780158375878,20.527390648508888,20.535585403442383,15500,0.0,0.0,0.0
2021-03-31,20.538875579833984,20.538875579833984,20.538875579833984,20.538875579833984,100,0.024,0.0,0.0
2021-04-01,20.538875579833984,20.538875579833984,20.538875579833984,20.538875579833984,100,0.0,0.0,0.0
2021-04-05,20.538875579833984,20.538875579833984,20.538875579833984,20.538875579833984,100,0.0,0.0,0.0
2021-04-06,20.547079703460565,20.55118179321289,20.547079703460565,20.55118179321289,5200,0.0,0.0,0.0
2021-04-07,20.555275976742944,20.555275976742944,20.547073364257812,20.547073364257812,800,0.0,0.0,0.0
2021-04-08,20.555275976742944,20.555275976742944,20.547073364257812,20.547073364257812,200,0.0,0.0,0.0
2021-04-09,20.555275976742944,20.555275976742944,20.547073364257812,20.547073364257812,100,0.0,0.0,0.0
2021-04-12,20.547073364257812,20.547073364257812,20.547073364257812,20.547073364257812,100,0.0,0.0,0.0
2021-04-13,20.547076629133876,20.547076629133876,20.53067296604548,20.538875579833984,4000,0.0,0.0,0.0
2021-04-14,20.547076629133876,20.547076629133876,20.538875579833984,20.538875579833984,200,0.0,0.0,0.0
2021-04-15,20.538872316261042,20.547073364257812,20.538872316261042,20.547073364257812,900,0.0,0.0,0.0
2021-04-16,20.548714512550184,20.555275976742944,20.547073364257812,20.547073364257812,2300,0.0,0.0,0.0
2021-04-19,20.547073364257812,20.547073364257812,20.547073364257812,20.547073364257812,100,0.0,0.0,0.0
2021-04-20,20.550355660842555,20.555275976742944,20.538872316261042,20.547073364257812,1300,0.0,0.0,0.0
2021-04-21,20.54051516389852,20.54051516389852,20.538875579833984,20.538875579833984,100,0.0,0.0,0.0
2021-04-22,20.547076629133876,20.547076629133876,20.538875579833984,20.538875579833984,200,0.0,0.0,0.0
2021-04-23,20.547073088640644,20.547073088640644,20.541331416426907,20.542972564697266,200,0.0,0.0,0.0
2021-04-26,20.538869238751005,20.538869238751005,20.534767150878906,20.534767150878906,200,0.0,0.0,0.0
2021-04-27,20.534767150878906,20.538869238751005,20.534767150878906,20.534767150878906,1400,0.0,0.0,0.0
2021-04-28,20.53067296604548,20.608595450303362,20.522470352256974,20.538875579833984,8200,0.0,0.0,0.0
2021-04-29,20.547076629133876,20.547076629133876,20.538875579833984,20.538875579833984,600,0.0,0.0,0.0
2021-04-30,20.538875579833984,20.538875579833984,20.538875579833984,20.538875579833984,100,0.0,0.0,0.0
2021-05-03,20.532304763793945,20.532304763793945,20.532304763793945,20.532304763793945,300,0.027,0.0,0.0
2021-05-04,20.552831980889266,20.552831980889266,20.544620513916016,20.544620513916016,2000,0.0,0.0,0.0
2021-05-05,20.534759821350796,20.536402740711818,20.503556882904984,20.5158748626709,37500,0.0,0.0,0.0
2021-05-06,20.528194427490234,20.528194427490234,20.528194427490234,20.528194427490234,800,0.0,0.0,0.0
2021-05-07,20.51998519897461,20.51998519897461,20.51998519897461,20.51998519897461,800,0.0,0.0,0.0
2021-05-10,20.537231962334012,20.537231962334012,20.53641128540039,20.53641128540039,100,0.0,0.0,0.0
2021-05-11,20.544622753268687,20.544622753268687,20.53641128540039,20.53641128540039,200,0.0,0.0,0.0
2021-05-12,20.544617358914692,20.544617358914692,20.527373750772096,20.528194427490234,1800,0.0,0.0,0.0
2021-05-13,20.544622748682315,20.692426037923926,20.532304763793945,20.532304763793945,300,0.0,0.0,0.0
2021-05-14,20.544622748682315,20.544622748682315,20.532304763793945,20.532304763793945,300,0.0,0.0,0.0
2021-05-17,20.532304763793945,20.532304763793945,20.532304763793945,20.532304763793945,100,0.0,0.0,0.0
2021-05-18,20.544622748682315,20.544622748682315,20.532304763793945,20.532304763793945,500,0.0,0.0,0.0
2021-05-19,20.532304763793945,20.544622748682315,20.51998834508293,20.532304763793945,7600,0.0,0.0,0.0
2021-05-20,20.528197574941302,20.54051399230957,20.528197574941302,20.54051399230957,1200,0.0,0.0,0.0
2021-05-21,20.54051399230957,20.54051399230957,20.54051399230957,20.54051399230957,100,0.0,0.0,0.0
2021-05-24,20.529019285152952,20.54297862308901,20.454296967983726,20.53887367248535,3400,0.0,0.0,0.0
2021-05-25,20.529018256813686,20.544620513916016,20.528197579969515,20.544620513916016,9300,0.0,0.0,0.0
2021-05-26,20.54051399230957,20.54051399230957,20.54051399230957,20.54051399230957,100,0.0,0.0,0.0
2021-05-27,20.552831975855018,20.552831975855018,20.528197574941302,20.54051399230957,1400,0.0,0.0,0.0
2021-05-28,20.54051623166041,20.544622748682315,20.532304763793945,20.532304763793945,3400,0.0,0.0,0.0
2021-06-01,20.547909832986953,20.547909832986953,20.52325177682217,20.535581588745117,10400,0.024,0.0,0.0
2021-06-02,20.54545783996582,20.54545783996582,20.54545783996582,20.54545783996582,2000,0.0,0.0,0.0
2021-06-03,20.556140048852956,20.556140048852956,20.543811798095703,20.543811798095703,100,0.0,0.0,0.0
2021-06-04,20.556140048852956,20.556140048852956,20.543811798095703,20.543811798095703,200,0.0,0.0,0.0
2021-06-07,20.543811798095703,20.543811798095703,20.543811798095703,20.543811798095703,100,0.0,0.0,0.0
2021-06-08,20.556140048852956,20.556140048852956,20.543811798095703,20.543811798095703,100,0.0,0.0,0.0
2021-06-09,20.556133270263672,20.556133270263672,20.556133270263672,20.556133270263672,100,0.0,0.0,0.0
2021-06-10,20.56435274840789,20.56435274840789,20.55202293395996,20.55202293395996,600,0.0,0.0,0.0
2021-06-11,20.556133270263672,20.556133270263672,20.556133270263672,20.556133270263672,100,0.0,0.0,0.0
