date,adjusted,volume,vix,g_trends,sentiment_negative,sentiment_neutral,sentiment_none,sentiment_positive,bull_bear_spread_surv,bullish_surv,neutral_surv,bearish_surv,basic_volatility,sma_20,sma_50,ema_20,atr,rsi,stochrsi,macd,macd_signal,bb_up,bb_dn,obv,adx
2015-02-26,13.812666893005373,97093500.0,13.90999984741211,12.0,0.0,0.0,1.0,0.0,0.250746,0.453731,0.343284,0.202985,0.591334342956543,13.432899951934814,13.451720008850096,13.8981056542563,0.5001153195160524,48.10100650206808,0.3965370894277939,-0.4419263121082983,-0.2509863656518387,14.858550843725949,13.1964493660824,4194831000.0,17.538822397980585
2015-02-27,13.555999755859377,58231500.0,13.34000015258789,12.0,0.0,0.0,1.0,0.0,0.250746,0.453731,0.343284,0.202985,0.3833322525024414,13.38556661605835,13.453693351745606,13.86552414012326,0.491773671872223,44.513522958709245,0.1657419504875502,-0.5877558024213192,-0.3183402530057349,14.864391331574897,13.178208823301812,4136599500.0,16.670568330661073
2015-03-02,13.155332565307615,118831500.0,13.039999961853027,12.0,0.0,0.0,1.0,0.0,0.250746,0.453731,0.343284,0.202985,0.500666618347168,13.358666610717773,13.456306686401367,13.797886847283674,0.4924088823347191,39.55415773526025,0.0,-0.9282557520889912,-0.4403233528223861,14.905331350300468,13.095468782450997,4017768000.0,16.74885380681825
2015-03-03,13.303999900817873,66484500.0,13.859999656677246,12.0,0.0,0.0,1.0,0.0,0.250746,0.453731,0.343284,0.202985,0.3280000686645508,13.326599979400635,13.45780002593994,13.750849995239312,0.4806653956439928,42.1304815836898,0.1437112413549715,-1.1001374788780716,-0.5722861780335233,14.916072546841562,13.008860886691153,4084252500.0,16.88150714432963
2015-03-04,13.496000289916992,63330000.0,14.229999542236328,12.0,0.0,0.0,1.0,0.0,0.250746,0.453731,0.343284,0.202985,0.3540000915527344,13.314099979400634,13.46328001022339,13.726578594732423,0.4716178739231886,45.36898615752828,0.3243599252243461,-1.1110447696053294,-0.6800378963478846,14.842590746160404,12.976209417108638,4147582500.0,16.607834408867983
2015-03-05,13.375332832336426,73155000.0,14.039999961853027,12.0,0.0,0.0,1.0,0.0,0.1644729999999999,0.398026,0.368421,0.233553,0.4026670455932617,13.26056661605835,13.478653354644775,13.693126617361376,0.4666928147567653,43.71328913062919,0.2320026405652585,-1.177917565093067,-0.7796138300969212,14.758699038706492,12.940634438313772,4074427500.0,15.747252364569777
2015-03-06,12.925333023071287,100686000.0,15.199999809265137,12.0,0.0,0.0,1.0,0.0,0.1644729999999999,0.398026,0.368421,0.233553,0.5733327865600586,13.197133255004882,13.48476001739502,13.620003417905178,0.4743099555998577,38.125453040918174,0.0,-1.4826220029250825,-0.9202154646625536,14.658530737323506,12.860069345073956,3973741500.0,15.969900110892237
2015-03-09,12.725333213806152,101050500.0,15.0600004196167,12.0,0.0,0.0,1.0,0.0,0.1644729999999999,0.398026,0.368421,0.233553,0.4159994125366211,13.17143325805664,13.489906692504883,13.534796731800508,0.4701449168096265,35.92730590179833,0.0,-1.8264026234326325,-1.1014528964165695,14.611400099846144,12.730666569617965,3872691000.0,16.599403842167074
2015-03-10,12.687999725341797,83695500.0,16.690000534057617,12.0,0.0,0.0,1.0,0.0,0.1644729999999999,0.398026,0.368421,0.233553,0.3933324813842773,13.163466596603394,13.485760021209718,13.45414939785206,0.4646583142792445,35.51566795046028,0.0,-2.1013430700963176,-1.3014309311525192,14.533274929359596,12.627725036308128,3788995500.0,17.25337804696095
2015-03-11,12.916000366210938,74623500.0,16.8700008392334,12.0,0.0,1.0,0.0,0.0,0.1644729999999999,0.398026,0.368421,0.233553,0.3446664810180664,13.13193325996399,13.470213356018066,13.402897109124334,0.4593732176642929,40.034385766315815,0.2057181549154921,-2.158775114730416,-1.4728997678680986,14.417892160972084,12.592774495522058,3863619000.0,17.37315130124594
2015-03-12,12.73799991607666,62239500.0,15.420000076293944,12.0,0.0,0.0,1.0,0.0,0.0618889999999999,0.315961,0.429967,0.254072,0.313333511352539,13.075999927520751,13.454533367156982,13.339573566929316,0.4489418100705962,37.80696362941344,0.1820607105289542,-2.2882052095117733,-1.6359608561968335,14.347609810444435,12.518190093425194,3801379500.0,17.639232406065933
2015-03-13,12.57866668701172,81514500.0,16.0,12.0,0.0,0.0,1.0,0.0,0.0618889999999999,0.315961,0.429967,0.254072,0.2953329086303711,13.014866590499878,13.433573360443114,13.267106245032403,0.4379697456820087,35.88244831942502,0.0291434646323346,-2.4627041314685627,-1.8013095112511794,14.37145020556677,12.39968302654993,3719865000.0,18.18286984149493
2015-03-16,13.046667098999023,84432000.0,15.609999656677246,12.0,1.0,0.0,0.0,0.0,0.0618889999999999,0.315961,0.429967,0.254072,0.4073343276977539,12.99233331680298,13.422973346710204,13.246112040648272,0.4411147889155901,44.77470828000311,0.7357005369045059,-2.2880117831780566,-1.898649965636555,14.350692002770511,12.366641218665034,3804297000.0,17.89650649467016
2015-03-17,12.982000350952148,73411500.0,15.65999984741211,12.0,0.0,1.0,0.0,0.0,0.0618889999999999,0.315961,0.429967,0.254072,0.3179998397827148,12.956366682052613,13.42558666229248,13.2209585463915,0.4323208639775276,43.869359371786615,0.663763742792532,-2.1646060410120627,-1.951841180711657,14.32377957216766,12.329420386633611,3730885500.0,17.139327723156192
2015-03-18,13.380666732788086,72313500.0,13.970000267028809,12.0,0.0,1.0,0.0,0.0,0.0618889999999999,0.315961,0.429967,0.254072,0.518000602722168,12.906866645812988,13.428666648864748,13.23616884985784,0.4384408453164305,50.51275033423581,1.0,-1.800414023309238,-1.921555749231173,14.301943825811726,12.326256132989542,3803199000.0,16.069352178119676
2015-03-19,13.043333053588867,127128000.0,14.06999969482422,12.0,0.0,0.0,1.0,0.0,-0.04321,0.271605,0.41358,0.314815,0.6706657409667969,12.874766635894776,13.436173305511474,13.217803535927462,0.4550283378628852,45.59525217284339,0.6721030107354495,-1.6996060561960569,-1.8771658106241496,14.183099550665448,12.338033681451252,3676071000.0,15.35833933589074
2015-03-20,13.20533275604248,64042500.0,13.020000457763672,12.0,0.0,0.0,1.0,0.0,-0.04321,0.271605,0.41358,0.314815,0.2246665954589843,12.905499982833865,13.47439998626709,13.216615842605083,0.438573927691178,48.20312235399846,0.8459948461218028,-1.5027911698659913,-1.802290882472518,13.93272682605589,12.461539683953877,3740113500.0,14.698113125249586
2015-03-23,13.308667182922363,39474000.0,13.40999984741211,12.0,0.0,0.0,1.0,0.0,-0.04321,0.271605,0.41358,0.314815,0.2019996643066406,12.946733331680296,13.51001329421997,13.225382636921015,0.4216757660208539,49.85431680753882,0.9560958918643196,-1.268681807406313,-1.6955690674592772,13.85164306546242,12.491223450650864,3779587500.0,14.33200634742276
2015-03-24,13.447999954223633,54748500.0,13.619999885559082,12.0,0.0,0.0,1.0,0.0,-0.04321,0.271605,0.41358,0.314815,0.2693338394165039,13.004566717147828,13.547479972839357,13.24658428618793,0.4113655869895444,52.07286580541531,1.0,-0.9865027612538046,-1.5537558062181829,13.826586185994678,12.50034700721211,3834336000.0,14.505787304605422
2015-03-25,12.953332901000977,85956000.0,15.4399995803833,12.0,0.0,0.0,1.0,0.0,-0.04321,0.271605,0.41358,0.314815,0.3926658630371094,13.059066677093506,13.576266632080078,13.218655582836792,0.4249346639538445,44.538963682388726,0.5449772244660388,-1.0534589668202865,-1.4536964383386035,13.77162991580064,12.492236604127338,3748380000.0,13.565599898672968
